x,y,t
14830,14167,1322392441
14830,2821,1368817238
14830,5740,1322553964
14830,13753,1322825208
14830,3753,1323479300
14830,2530,1324520481
14830,6842,1324629006
14830,6254,1324694551
14830,2627,1387426269
14830,8003,1361366515
14830,1131,1350794213
14830,18494,1326376291
14830,15899,1326417135
14830,16409,1326503653
14830,78,1327102892
14830,4040,1327157831
14830,19077,1327176065
14830,14008,1327215126
14830,7193,1327235460
14830,15666,1327636044
14830,14915,1353834740
14830,2284,1435320024
14830,4248,1327916372
14830,1409,1328021803
14830,7410,1328221886
14830,4245,1328259719
14830,11926,1456214838
14830,7482,1328409970
14830,21146,1448334844
14830,4874,1333622977
14830,3568,1329021446
14830,13093,1329372156
14830,450,1329670835
14830,7868,1329796253
14830,2089,1329836136
14830,12489,1434950330
14830,391,1330216745
14830,18403,1330229150
14830,3621,1415183133
14830,17476,1331640634
14830,20302,1431457123
14830,13265,1439083061
14830,5337,1332996822
14830,20186,1371008425
14830,22475,1333354417
14830,3992,1347309703
14830,15934,1333871605
14830,19546,1334402883
14830,3521,1335063554
14830,5093,1335606898
14830,7364,1335606719
14830,21519,1336394138
14830,8680,1337045632
14830,5732,1337156218
14830,431,1370516094
14830,23951,1337996858
14830,12357,1367839275
14830,13785,1338677493
14830,7717,1356484073
14830,20343,1371295926
14830,6666,1339222016
14830,3773,1339232944
14830,22714,1339502345
14830,8621,1372900306
14830,19885,1340446193
14830,2865,1340583193
14830,15293,1341234884
14830,239,1341575265
14830,22741,1342857544
14830,3400,1368098331
14830,25619,1344573426
14830,23542,1347352133
14830,5744,1346381445
14830,25889,1346713085
14830,26178,1346746197
14830,683,1348035499
14830,5575,1347783102
14830,11260,1354408763
14830,11394,1348999393
14830,21269,1349071086
14830,21724,1349698753
14830,6856,1350682168
14830,22954,1397993906
14830,23408,1352210753
14830,11100,1442574523
14830,5572,1352465422
14830,18000,1352598891
14830,21059,1353844526
14830,7076,1441856105
14830,24296,1354348552
14830,14493,1354510941
14830,11286,1354974459
14830,7294,1355187344
14830,21108,1356156448
14830,943,1356428367
14830,32,1357193672
14830,22878,1397296118
14830,2042,1357997819
14830,7759,1358066360
14830,23950,1359895612
14830,25791,1359868187
14830,26935,1360720816
14830,20595,1440481629
14830,30800,1362622871
14830,24478,1362907994
14830,23291,1363348119
14830,2622,1363949448
14830,2926,1453336499
14830,9072,1364941984
14830,5098,1366720037
14830,1636,1367292424
14830,32273,1367361756
14830,3659,1368241156
14830,26543,1368951427
14830,34133,1369873521
14830,2698,1369978543
14830,2481,1453510609
14830,630,1370404602
14830,32962,1370402185
14830,35575,1370476334
14830,613,1370750649
14830,28104,1404535725
14830,644,1372382748
14830,15837,1372394906
14830,29961,1372500272
14830,11359,1372764627
14830,2363,1373170066
14830,12909,1373184559
14830,32660,1373198152
14830,36904,1374404893
14830,35336,1376744583
14830,37646,1377045746
14830,10475,1377431592
14830,8761,1377433359
14830,15915,1377930211
14830,7666,1378072951
14830,6698,1379531017
14830,38267,1380527705
14830,38290,1381571387
14830,7079,1382093922
14830,13625,1385340908
14830,143,1383436980
14830,30412,1387111457
14830,30999,1384252221
14830,38624,1400291551
14830,10696,1385315873
14830,19276,1385860154
14830,6818,1386807049
14830,806,1387292589
14830,43383,1387434481
14830,5756,1387710238
14830,29873,1388451092
14830,38468,1388661021
14830,23193,1390570914
14830,38626,1390819468
14830,1441,1390814099
14830,3710,1391563310
14830,44293,1393417804
14830,17907,1393547203
14830,4519,1394263952
14830,33128,1433305053
14830,7935,1394980626
14830,18739,1454465730
14830,2554,1400679340
14830,1162,1400706584
14830,4600,1401481523
14830,11233,1402127335
14830,51663,1402912014
14830,4231,1404034846
14830,23141,1404043177
14830,17988,1404379158
14830,34180,1404782693
14830,24815,1404783804
14830,56140,1405690659
14830,2968,1406032204
14830,57088,1408046303
14830,48084,1408630314
14830,26700,1412590772
14830,29500,1412124036
14830,22277,1412250373
14830,17114,1413718347
14830,22051,1414300423
14830,56913,1414793980
14830,5002,1415881716
14830,10366,1416027100
14830,57842,1417260219
14830,21815,1419298408
14830,30104,1419382830
14830,56827,1420114504
14830,12138,1420162943
14830,7092,1440590551
14830,11115,1420722003
14830,14143,1421135806
14830,48408,1422693880
14830,18850,1425133529
14830,32389,1425190435
14830,24916,1425514727
14830,36554,1427018437
14830,68722,1427535614
14830,22139,1429613353
14830,25905,1431559779
14830,14514,1432529829
14830,24309,1432635970
14830,61426,1433297160
14830,38851,1442289754
14830,41258,1434419858
14830,6518,1436003639
14830,13168,1436261860
14830,76098,1439372161
14830,66,1438562076
14830,51164,1438898804
14830,9617,1439066609
14830,69037,1439199230
14830,19078,1439604674
14830,1056,1441939803
14830,78273,1440635390
14830,4,1440672690
14830,70060,1441666712
14830,10503,1442004263
14830,40023,1441924035
14830,36148,1442395703
14830,5101,1442830085
14830,17773,1445240103
14830,40090,1445514524
14830,48554,1445595779
14830,39026,1446692665
14830,80013,1448148218
14830,49398,1448619483
14830,21349,1450854735
14830,440,1450907685
14830,84430,1451099090
14830,70355,1451904816
14830,15629,1453275503
14830,15743,1454492796
14830,48334,1454935962
14830,16183,1456471375
14830,1847,1456478684
14830,3969,1457093306
34640,37661,1377130706
34640,766,1378175575
34640,24953,1390674252
34640,8699,1402776807
34640,14094,1407121092
34640,22052,1424565434
34640,76593,1438814097
34640,763,1432005950
34640,38624,1378091983
34640,3995,1385039757
34640,24078,1440660254
34640,23141,1388702636
34640,7591,1390665993
34640,24916,1391514761
34640,778,1397543812
34640,36688,1398727446
34640,29625,1402378435
34640,406,1403845289
34640,40640,1411962667
34640,75338,1438642975
21265,17263,1336359638
21265,6094,1376020817
21265,26522,1359906796
21265,1465,1334604123
21265,13972,1425588919
21265,1107,1341269014
21265,1441,1341704525
21265,20787,1341733604
21265,10095,1342223922
21265,2082,1342487313
21265,24965,1343082909
21265,25356,1343704976
21265,25609,1344543776
21265,1190,1345185698
21265,675,1345320819
21265,21857,1346287015
21265,4721,1346540847
21265,1106,1347597383
21265,27121,1351298198
21265,22073,1352246728
21265,7631,1353022401
21265,2233,1353736051
21265,17047,1355721868
21265,25510,1388796997
21265,19399,1361144932
21265,26935,1361675554
21265,18943,1373252057
21265,29316,1375896263
21265,3319,1380771750
21265,5810,1381410853
21265,8430,1381381373
21265,21574,1450335448
21265,18050,1384925970
21265,3377,1398559314
21265,49,1400701833
21265,24078,1413206677
21265,42100,1414646841
21265,13168,1416227913
21265,13268,1416290326
21265,16183,1422220461
21265,41626,1440305341
21265,4002,1424149340
21265,62367,1425102648
21265,66688,1426207001
21265,25590,1426220438
21265,1358,1440726354
21265,184,1442622100
15946,11716,1328064759
15946,19520,1328654013
15946,13972,1424266866
15946,55893,1424252193
15946,42047,1431361086
15946,454,1431979731
15946,6101,1328291041
15946,13268,1424134749
15946,1902,1430716233
15946,12643,1430748150
15946,4832,1431991173
15946,1446,1430938794
15946,48839,1431820834
15946,38566,1432266253
15946,20302,1446750015
78773,39747,1441142698
78773,19949,1441152244
78773,4366,1441240668
78773,297,1441248329
78773,14447,1441361083
78773,2530,1441264284
78773,43326,1441238755
78773,2669,1441263665
78773,1465,1450251918
3121,2051,1263212947
3121,1441,1263802453
3121,1409,1263874025
3121,290,1279202322
3121,1465,1289886409
3121,2954,1265053946
3121,3696,1265058954
3121,2196,1265763404
3121,3568,1265766246
3121,802,1267682040
3121,454,1281027049
3121,3736,1267761565
3121,4354,1273606354
3121,5371,1277268110
3121,7092,1277949612
3121,5883,1278974247
3121,3684,1285278414
3121,6794,1287118528
3121,3651,1280867998
3121,36108,1283291116
3121,6205,1283308096
3121,4600,1287117728
3121,6085,1287372348
3121,6787,1287367054
3121,5010,1288082992
3121,1463,1288073952
3121,23736,1337629001
3121,11920,1360993754
3121,27453,1393518204
3121,9924,1399666663
3121,14450,1399660322
3121,17988,1415174263
3121,39082,1426259128
3121,1847,1277082854
3121,11142,1430510867
3121,9091,1433603712
3121,1119,1263205251
3121,2530,1265049055
3121,1353,1265050996
3121,2841,1265053618
3121,78,1265070141
3121,1131,1273472165
3121,1610,1273552035
3121,4281,1273552165
3121,3993,1277065351
3121,45,1277131930
3121,4556,1277413408
3121,478,1277526017
3121,6094,1283289994
3121,4953,1279601177
3121,3402,1279191568
3121,5740,1279471273
3121,1358,1281503864
3121,7979,1284510735
3121,7934,1285277740
3121,4367,1287117472
3121,7886,1287157586
3121,935,1287359418
3121,250,1288080819
3121,12337,1306514719
3121,22051,1337631065
3121,9072,1337636920
3121,767,1337639728
3121,8430,1346772177
3121,25054,1348837229
3121,8032,1350206015
3121,11926,1430688472
1729,1253,1258085627
1729,4351,1272426978
1729,3106,1297248670
1729,2260,1278109552
1729,8799,1289271787
1729,2215,1295583317
1729,2290,1298085784
1729,915,1331174473
1729,10400,1331999667
1729,4231,1351396871
1729,5738,1373305747
1729,2083,1275184589
1729,2757,1272522454
1729,5450,1273553397
1729,5740,1273736763
1729,4953,1275463787
1729,2530,1275448698
1729,2481,1361170042
1729,431,1275973217
1729,2874,1321616955
1729,297,1278104068
1729,3927,1278308629
1729,5034,1278351538
1729,2841,1278347553
1729,2035,1278428181
1729,6153,1278518629
1729,7460,1280712832
1729,51,1281385835
1729,3272,1290042586
1729,5963,1282890822
1729,1044,1282897057
1729,5015,1283204729
1729,450,1289271164
1729,1409,1289272267
1729,394,1289272352
1729,2784,1425773818
1729,5743,1295318776
1729,3710,1295329826
1729,8680,1298505413
1729,11108,1299714398
1729,3992,1299745437
1729,13441,1300166358
1729,1464,1301800289
1729,35416,1303953750
1729,14450,1305122830
1729,391,1305498517
1729,3891,1328080182
1729,425,1331175066
1729,4800,1332044240
1729,1528,1333516059
1729,3384,1349575518
1729,11765,1359689850
1729,6074,1392350414
1729,930,1447901991
31968,454,1362542077
31968,12705,1362542013
31968,3969,1365023643
31968,15837,1363761614
31968,18698,1363827783
31968,2954,1363755300
31968,12898,1364937714
31968,11540,1364939951
31968,26013,1370810419
2095,382,1259278315
2095,4384,1278343664
2095,4528,1278633588
2095,2620,1278634282
2095,802,1278635381
2095,78,1347100017
2095,381,1279406661
2095,7743,1290645742
2095,2841,1340551339
2095,49,1290692603
2095,6262,1321813521
2095,2273,1290701562
2095,8726,1298140268
2095,8914,1299279024
2095,1149,1299280169
2095,9502,1299290839
2095,4149,1299397449
2095,5309,1300215593
2095,14447,1334843912
2095,2035,1324265182
2095,2083,1317876383
2095,461,1321731160
2095,1409,1329317286
2095,7666,1340570260
2095,2106,1324499594
2095,4231,1355469698
2095,16046,1326838157
2095,11540,1328894923
2095,10076,1327375389
2095,1481,1327608501
2095,2926,1329283484
2095,1328,1328841902
2095,16766,1330018187
2095,1528,1330369677
2095,4653,1330369723
2095,1797,1332198478
2095,10366,1332949178
2095,6666,1335351136
2095,4690,1335330260
2095,2837,1334697205
2095,22989,1334799274
2095,16857,1335207161
2095,3931,1335328786
2095,430,1339657768
2095,8430,1346809266
2095,10503,1346810982
2095,3485,1351135736
2095,66,1361011917
2095,259,1299295768
2095,29992,1362522631
2095,5301,1373659654
2095,10400,1373511470
2095,1832,1375029836
2095,1310,1396995546
2095,4144,1397002890
2095,46690,1395404911
2095,2503,1401033481
2095,51164,1435497113
2095,82179,1453318391
2095,13265,1454555557
2095,17988,1454272171
2095,17907,1454552172
2095,81332,1454552080
2095,1384,1288752278
2095,297,1288814788
2095,5810,1290622437
2095,6794,1290647706
2095,6085,1290674156
2095,290,1454292951
2095,4183,1300909390
2095,10696,1320777103
2095,2562,1321819555
2095,586,1322609009
2095,6545,1322317943
2095,4069,1323239753
2095,10194,1324256603
2095,17498,1324258796
2095,15934,1324425806
2095,360,1324453848
2095,310,1327005513
2095,11146,1329286288
2095,4351,1330040217
2095,14167,1332847469
2095,21369,1333036159
2095,3049,1335139758
2095,4659,1335310741
2095,3521,1350502972
2095,391,1339882582
2095,7437,1340550375
2095,17308,1350573679
2095,15887,1346270189
2095,3992,1346278047
2095,3402,1346808691
2095,9072,1346809900
2095,7031,1346810735
2095,5094,1346814884
2095,344,1350763352
2095,2874,1355090313
2095,29422,1355422499
2095,22503,1363989785
2095,1985,1374972055
2095,21815,1384971767
2095,7762,1396999460
2095,919,1397013922
2095,42690,1448408966
2095,73972,1453279031
2095,11926,1454293793
2095,24706,1454452512
2095,5101,1454487343
733,416,1255979099
733,382,1256173127
733,462,1258751608
733,353,1274342938
733,836,1256103892
733,586,1269514839
733,451,1283718880
733,65,1257115458
733,184,1314567572
733,344,1285535814
733,360,1265945831
733,800,1256703609
733,473,1266572067
733,763,1323851102
733,1106,1271479012
733,362,1256931789
733,788,1285816676
733,437,1256894505
733,310,1256895811
733,45,1298412985
733,450,1257216144
733,1017,1286238595
733,1193,1257914349
733,32,1287902987
733,1532,1274297076
733,381,1315545831
733,467,1258018866
733,956,1258096665
733,100,1258332470
733,302,1258757893
733,351,1259615376
733,2106,1259874548
733,802,1269080893
733,1021,1259879268
733,865,1259907079
733,297,1287878745
733,960,1260572926
733,1409,1332316143
733,3168,1264304967
733,1645,1264633802
733,3238,1264637620
733,942,1265099632
733,717,1265445405
733,1851,1280246165
733,3049,1266628087
733,1161,1266725167
733,2841,1357374960
733,3931,1267300230
733,4177,1320831017
733,2874,1267097858
733,2233,1267819738
733,1353,1285183680
733,1047,1268097200
733,4011,1268342653
733,828,1281648185
733,3737,1269170042
733,4528,1336556733
733,1261,1269468158
733,3816,1273689045
733,5714,1274478655
733,6131,1277055539
733,1946,1278460209
733,7952,1280339737
733,4262,1281656416
733,342,1282406662
733,3948,1284062896
733,447,1284001098
733,8248,1284079944
733,1587,1284620079
733,3993,1323155762
733,2837,1285344070
733,7507,1285470368
733,2562,1285310426
733,35416,1285374342
733,3005,1285470485
733,1459,1275013703
733,1355,1356143182
733,8430,1288854327
733,1464,1289524624
733,7093,1296229916
733,343,1299448852
733,290,1300319168
733,5756,1312002318
733,10503,1312763866
733,15054,1314287714
733,16801,1324627614
733,13113,1317271030
733,12547,1315702739
733,7721,1316800747
733,812,1317863718
733,1997,1318745762
733,1650,1319006260
733,3709,1319008621
733,11286,1320829255
733,14167,1320454697
733,19934,1323838552
733,14969,1330063525
733,2361,1331314549
733,15482,1332313675
733,5323,1332828640
733,49,1333431821
733,5442,1284079052
733,11540,1368681654
733,6262,1335985923
733,40883,1394753877
733,10059,1410352796
733,15629,1410391919
733,350,1258514549
733,914,1256171194
733,349,1256188003
733,429,1257204982
733,1246,1256956289
733,707,1257170232
733,766,1257222450
733,1119,1288583371
733,23571,1258782834
733,259,1274491176
733,262,1266726671
733,4183,1267515980
733,158,1268986275
733,1149,1388864359
733,78,1333409026
733,4008,1272245528
733,7727,1280642844
733,5267,1323868233
733,2290,1281133783
733,3272,1281594976
733,3493,1281684146
733,35575,1283371780
733,6666,1289016636
733,7743,1284077853
733,2051,1284620445
733,7867,1284670573
733,509,1285046083
733,8590,1285096683
733,7311,1285195224
733,5229,1285199208
733,9189,1285728639
733,3891,1285805419
733,454,1313181940
733,4832,1286185169
733,1610,1287201296
733,10118,1287342899
733,2039,1287801076
733,6986,1287892774
733,2926,1445654744
733,2857,1289714691
733,22,1291909138
733,1841,1292566050
733,6307,1300781839
733,1310,1301978894
733,2162,1314340795
733,12705,1314404203
733,5810,1319006883
733,2672,1319339533
733,3637,1321857548
733,8176,1323157552
733,16750,1323231900
733,332,1323563744
733,1384,1323877482
733,16766,1330062690
733,1114,1330512006
733,3593,1332314654
733,3324,1332316353
733,4194,1332837063
733,4466,1333398226
733,17457,1336106556
733,14447,1342230490
733,17353,1355698992
733,12617,1358641717
733,13842,1367649016
733,8250,1394993103
733,22051,1395609372
733,11640,1396282947
733,4361,1401405156
733,39602,1401666777
733,5740,1405600737
733,23141,1405673570
733,48408,1413699742
733,5301,1416391409
733,62675,1418115538
733,31233,1443152583
733,58777,1444684902
733,69037,1454128068
6013,36285,1273554546
6013,4721,1287286877
6013,2874,1315972632
6013,1464,1286402098
6013,8755,1284593791
6013,4707,1285632570
6013,926,1285884542
6013,2284,1326486730
6013,4361,1288140913
6013,3896,1291084599
6013,10095,1291877638
6013,10475,1291941454
6013,7626,1303622150
6013,1021,1316404488
6013,5310,1322693867
6013,11966,1324580687
6013,6153,1326434716
6013,15629,1326435668
6013,6779,1386233238
6013,43108,1445770885
6013,4008,1275267849
6013,5740,1282296971
6013,1384,1316404043
6013,8363,1285887085
6013,8621,1285889239
6013,290,1285973337
6013,6506,1286813236
6013,3948,1286515063
6013,1409,1287352991
6013,6005,1287818033
6013,3401,1291939397
6013,6871,1292123915
6013,4659,1292212888
6013,12107,1297215196
6013,451,1304864024
6013,5756,1315449133
6013,15630,1326433888
6013,11260,1415417048
24309,9871,1339711003
24309,20302,1348171339
24309,11260,1348171430
24309,12482,1348171488
24309,4463,1355437476
24309,1982,1358835372
24309,3651,1358968335
24309,30684,1358379488
24309,1441,1359314406
24309,31217,1360643594
24309,5963,1365198783
24309,14915,1365284553
24309,1946,1365284862
24309,3106,1365462773
24309,10773,1365544177
24309,25947,1366064170
24309,1953,1367197148
24309,1688,1367261776
24309,23193,1368730719
24309,7743,1368739657
24309,6794,1368739747
24309,24637,1369242582
24309,10330,1378347925
24309,7460,1379515123
24309,15884,1380405935
24309,36688,1456190219
24309,46551,1397500849
24309,29444,1399819545
24309,3960,1401420392
24309,66607,1424416734
24309,56920,1426634943
24309,78792,1446792086
24309,50796,1452137211
24309,4312,1456848327
24309,37691,1456894358
24309,2874,1339186122
24309,25510,1456290406
24309,12705,1365204213
24309,25609,1358018292
24309,11054,1358403286
24309,6094,1359040674
24309,317,1359261206
24309,10903,1360548461
24309,8382,1365227359
24309,15934,1365325378
24309,7507,1365286131
24309,9072,1365536612
24309,14551,1366381893
24309,16702,1367192809
24309,13972,1367197275
24309,10366,1368662510
24309,5229,1368724959
24309,20787,1369185163
24309,13360,1368827450
24309,26013,1368836378
24309,7952,1370301772
24309,12481,1380566479
24309,13268,1380335215
24309,17503,1381533581
24309,18474,1381975829
24309,5810,1382102682
24309,28104,1383071816
24309,24498,1395854536
24309,48826,1396157046
24309,6101,1396311983
24309,1056,1397161326
24309,39552,1397492504
24309,3948,1398354324
24309,49,1398908564
24309,10059,1399130669
24309,47249,1402669690
24309,6818,1406488881
24309,52824,1411430675
24309,43681,1423681925
24309,32389,1424372693
24309,38200,1426650261
24309,70148,1429507451
24309,66528,1431475580
24309,27828,1431746206
24309,22051,1431960537
24309,4842,1432628420
24309,15629,1432622122
24309,1703,1432687137
24309,51203,1438984182
24309,49673,1442371895
24309,80891,1444814373
24309,11142,1449546509
24309,37103,1450233475
24309,76479,1451442289
24309,24541,1451718415
24309,42511,1452027693
24309,12669,1454369013
24309,3324,1455246011
24309,56191,1456247685
24309,11028,1456275915
24309,13093,1456369672
24309,18261,1456561775
24309,8887,1456949421
12547,2841,1376506836
12547,11300,1300903070
12547,16981,1313536996
12547,2672,1320291867
12547,17267,1324262010
12547,19548,1324264348
12547,17462,1325820764
12547,14969,1326951405
12547,1874,1329293431
12547,10605,1428775858
12547,2837,1331699090
12547,6856,1332798619
12547,14167,1333764252
12547,49,1433400041
12547,6301,1349270616
12547,11540,1405876422
12547,24021,1367291977
12547,3049,1368641728
12547,18263,1373145862
12547,1176,1373159431
12547,7952,1382915317
12547,4807,1399753212
12547,50409,1408307566
12547,25358,1407368228
12547,57280,1428001637
12547,69525,1427131652
12547,21369,1447102453
12547,50846,1453095877
12547,6249,1454111922
12547,24563,1454622500
12547,14447,1407412882
12547,10366,1429637395
12547,1353,1322930489
12547,4177,1325561669
12547,6666,1331332741
12547,19949,1437607590
12547,8818,1378414515
12547,3993,1331421851
12547,18256,1333039594
12547,360,1415070357
12547,8032,1351604877
12547,9581,1360159388
12547,184,1431182570
12547,29763,1362602852
12547,18017,1365369226
12547,30363,1369141631
12547,36625,1373373531
12547,2926,1382835751
12547,42440,1384736881
12547,2273,1443835494
12547,32741,1387607050
12547,78,1398189783
12547,11640,1439334701
12547,437,1424160051
12547,402,1427142280
12547,58952,1425297489
12547,2039,1427192452
12547,40883,1440534744
12547,38966,1447236228
3931,1851,1266136934
3931,3065,1265871533
3931,1353,1276829149
3931,3238,1266119255
3931,4011,1266530233
3931,1238,1269501100
3931,184,1266540007
3931,2841,1396164310
3931,259,1276827557
3931,1114,1284657056
3931,10076,1292738235
3931,4144,1338359365
3931,4721,1292752688
3931,12204,1294986835
3931,4891,1300763931
3931,13070,1327893322
3931,14354,1335797834
3931,21491,1336522041
3931,18744,1342669210
3931,5309,1342945565
3931,38783,1343380201
3931,24965,1344163712
3931,4231,1344925254
3931,23907,1349055208
3931,7442,1349168091
3931,18289,1352958077
3931,19313,1360832970
3931,1355,1363825594
3931,7460,1415641517
3931,2757,1416336082
3931,2821,1336516261
3931,2874,1269356763
3931,930,1266812136
3931,1921,1267083945
3931,391,1269563049
3931,6773,1276905517
3931,4008,1277353268
3931,3473,1277515168
3931,4991,1279062654
3931,9189,1284345460
3931,2349,1292657878
3931,4177,1343381925
3931,7399,1285888434
3931,2051,1286169160
3931,4428,1286842193
3931,2106,1288827570
3931,4707,1290310470
3931,828,1292658532
3931,5081,1292668998
3931,6666,1292675245
3931,6936,1292690734
3931,7721,1293245735
3931,5935,1293340678
3931,943,1293776304
3931,973,1295412101
3931,450,1300762329
3931,8212,1300774372
3931,4639,1360480811
3931,4042,1302270186
3931,16857,1334394678
3931,1018,1335081715
3931,11786,1359016649
3931,8032,1335765612
3931,3272,1335783857
3931,297,1344934786
3931,2481,1340082994
3931,1409,1342947446
3931,5690,1344143889
3931,1826,1344943064
3931,14447,1406541787
3931,2954,1349240074
3931,1096,1349105441
3931,5301,1349134190
3931,586,1349230998
3931,5340,1374004154
3931,8133,1374000750
3931,360,1376265077
3931,24706,1395374726
3931,290,1396168527
3931,2868,1415402647
3931,509,1454862992
4698,1409,1268873754
4698,317,1273272058
4698,1650,1278206469
4698,4910,1278207902
4698,5484,1450766970
4698,5371,1278210227
4698,461,1278206090
4698,1465,1278306871
4698,8176,1281727103
32741,10503,1366833714
32741,2039,1369951648
32741,8818,1373921472
32741,1310,1376599753
32741,11540,1407837797
32741,37026,1376097714
32741,586,1378068229
32741,7952,1381464240
32741,26935,1382329443
32741,11640,1407910442
32741,2841,1385362440
32741,19949,1373749883
32741,1532,1387590372
32741,2503,1394156043
32741,6494,1371155299
32741,1409,1406176554
32741,10231,1376779963
32741,6794,1377985631
32741,14447,1378008452
32741,6262,1378040096
32741,290,1384920394
32741,1176,1384963533
32741,7878,1387596390
32741,2874,1389501984
32741,36931,1394111179
32741,6986,1406016808
32741,23860,1406021815
32741,24563,1408308906
32741,5010,1430861494
1888,1227,1258583523
1888,2029,1258979648
1888,441,1259371830
1888,2644,1261101301
1888,728,1263509735
1888,3282,1263608125
1888,2912,1263947840
1888,2954,1265050342
1888,5753,1273341153
1888,290,1279765440
1888,3248,1273876350
1888,4953,1275659255
1888,175,1275931103
1888,4423,1278818513
1888,1409,1263101666
1888,807,1259872030
1888,2795,1262059279
1888,1353,1265052983
1888,4556,1273683480
1888,1593,1273722437
1888,4338,1273991108
1888,4658,1278888590
1888,3041,1278916262
1888,7079,1279653577
1888,3503,1280154490
1888,5740,1280291711
1888,1047,1280529289
1888,2360,1285037666
1888,9429,1285164461
1888,6153,1286038299
1888,8789,1286252604
1888,9944,1286816542
1888,824,1287121144
1888,2530,1290491743
1888,8153,1290739057
1888,12289,1295376777
1888,6818,1370290741
1888,766,1382519970
473,290,1265678161
473,380,1256314285
473,297,1256328956
473,65,1256360732
473,1017,1287161997
473,1851,1266523721
473,382,1259181181
473,1797,1260668531
473,1353,1266523441
473,2356,1292567954
473,3509,1265048185
473,4011,1266522113
473,1409,1286315444
473,66,1269774733
473,5094,1270664393
473,6131,1274068927
473,7845,1279916084
473,2391,1280162246
473,5935,1286315160
473,2039,1287158673
473,12605,1294928483
473,7460,1296685555
473,10076,1296719304
473,4344,1305176268
473,7666,1305148357
473,6666,1307597780
473,360,1331762193
473,1,1256266628
473,788,1257241241
473,182,1257560671
473,4721,1269374043
473,4639,1274323039
473,3927,1279914520
473,2273,1279908123
473,1186,1282598807
473,1703,1324448111
473,26735,1348585485
473,18305,1348595713
473,35353,1354768320
473,31233,1409613507
473,10503,1439940285
7692,7079,1279776481
7692,2592,1279897610
7692,2618,1281484187
7692,7507,1281037729
7692,1612,1281271692
7692,972,1281461806
7692,8075,1281602319
7692,5810,1281694062
7692,3684,1279784869
7692,3919,1279899945
7692,7743,1279915509
7692,7252,1281055767
7692,8430,1318105697
42804,11260,1404221358
42804,24525,1404293745
42804,14514,1405199702
42804,13265,1452898495
42804,49247,1406327456
42804,50846,1416709691
42804,13972,1452371435
42804,5740,1443368897
42804,66,1443606752
42804,391,1448660398
42804,10366,1404227875
42804,5496,1404293313
42804,1310,1405184382
42804,763,1414131089
42804,1106,1414150222
42804,23291,1416570033
42804,13268,1416704506
42804,26522,1443352266
42804,40,1443388134
42804,22606,1443633197
42804,75616,1448519305
42804,75970,1452860067
42804,5101,1452898250
25051,20787,1347682701
25051,27188,1350104850
25051,6316,1350520836
25051,2672,1362119992
25051,26935,1453510010
25051,317,1347672231
25051,5873,1347682544
25051,3493,1350349799
25051,1190,1365807898
25051,613,1453521383
50426,7252,1399927848
50426,1579,1400912366
50426,23951,1430421919
50426,24478,1405108780
50426,17773,1415490959
50426,26522,1422161491
50426,801,1401751299
50426,36862,1401753754
50426,50068,1402937758
50426,57782,1420759941
50426,15629,1422175187
9044,7979,1285608352
9044,6015,1285762354
9044,7709,1331702126
9044,8008,1357733758
9044,11100,1357867586
9044,1650,1285609092
9044,8799,1289231805
9044,3106,1292863596
9044,19642,1368655521
1040,66,1268806467
1040,1048,1257146776
1040,22,1257038478
1040,65,1258682981
1040,412,1257133944
1040,100,1257806620
1040,494,1257807109
1040,425,1258011302
1040,382,1258428691
1040,1878,1258847077
1040,351,1258849291
1040,1867,1274595286
1040,78,1338119623
1040,960,1260666406
1040,344,1268730110
1040,290,1271146467
1040,3919,1268769382
1040,4770,1269130053
1040,5010,1272258869
1040,2083,1270531357
1040,717,1272570673
1040,259,1257130655
1040,6545,1279616622
1040,2874,1280460699
1040,1409,1338104502
1040,3186,1281901519
1040,4231,1284089454
1040,2837,1285864756
1040,2841,1341242389
1040,35353,1324214929
1040,1050,1330437518
1040,22360,1332925639
1040,1674,1336789426
1040,6262,1319585589
1040,22709,1341889153
1040,7437,1342757399
1040,332,1360146250
1040,23388,1363569205
1040,33854,1392140564
1040,317,1256861555
1040,1019,1257807401
1040,935,1257809547
1040,1450,1259284874
1040,143,1258091994
1040,1353,1265529408
1040,184,1261214925
1040,1851,1263281520
1040,3272,1265536329
1040,45,1271362421
1040,3824,1265227540
1040,4658,1268776128
1040,321,1269490454
1040,102,1269811999
1040,350,1269830960
1040,778,1270270367
1040,396,1338124594
1040,4528,1276638816
1040,5740,1279667851
1040,391,1279643050
1040,3927,1280279243
1040,8050,1280518623
1040,1355,1281938365
1040,7031,1303884195
1040,9068,1289511402
1040,394,1293755954
1040,11061,1294015113
1040,2384,1300231524
1040,12482,1300693165
1040,447,1311092586
1040,3041,1315173952
1040,1528,1320975571
1040,2530,1360146644
1040,23028,1334810572
1040,2612,1339026552
1040,7952,1340357120
1040,11540,1340935920
1040,10718,1357764502
1040,7762,1363569978
1040,9317,1363570898
1040,15934,1393919434
1040,3384,1394673724
1040,458,1405029137
7507,7048,1343656064
7507,658,1279119070
7507,1459,1289375509
7507,6085,1395059114
7507,6579,1279882546
7507,4085,1279209699
7507,3106,1321951456
7507,1946,1447666815
7507,3609,1345028627
7507,1229,1280110130
7507,7914,1280203836
7507,5371,1280719557
7507,6307,1280733319
7507,7330,1280866857
7507,7743,1304461898
7507,2618,1281607784
7507,972,1281051179
