x,y,t
829,53,1356739200
566,53,1366329600
515,53,1360454400
968,53,1370649600
1223,53,1361232000
188,53,1365292800
386,53,1374710400
391,53,1355616000
987,53,1367539200
944,53,1363824000
572,53,1357344000
854,53,1396137600
507,53,1356998400
139,53,1358899200
995,53,1372291200
1283,53,1386028800
947,53,1361145600
532,53,1357776000
307,53,1368316800
1274,53,1362355200
659,53,1369440000
197,53,1357516800
704,53,1360886400
62,53,1364515200
98,53,1357603200
201,53,1372291200
1088,53,1361145600
1059,53,1357516800
424,53,1356652800
170,53,1355529600
993,53,1363478400
191,53,1357171200
708,53,1361318400
1276,53,1361923200
1070,53,1356825600
1036,53,1364428800
251,53,1362700800
218,53,1365724800
522,53,1360713600
824,53,1362009600
534,53,1361404800
19,53,1379980800
540,53,1356825600
2,53,1372982400
384,53,1357516800
167,53,1355702400
985,53,1356048000
378,53,1391644800
365,828,1389398400
31,828,1386460800
469,828,1378252800
803,828,1396483200
475,828,1401321600
158,828,1375833600
932,828,1375747200
74,828,1381536000
313,828,1396569600
159,828,1380585600
879,828,1376697600
800,828,1395964800
866,828,1374451200
1218,828,1373760000
48,828,1380585600
160,828,1375574400
1044,828,1380672000
667,828,1380067200
901,828,1376006400
850,828,1376006400
456,828,1387497600
346,828,1383609600
184,828,1391385600
68,828,1378339200
415,828,1379030400
451,828,1396137600
12,828,1374451200
496,828,1390435200
326,828,1377129600
557,828,1376870400
285,828,1375401600
338,828,1373760000
541,828,1380585600
245,828,1380672000
443,828,1378944000
970,828,1376438400
502,828,1374364800
928,828,1376438400
1174,828,1379030400
1223,828,1379203200
1269,828,1377820800
1110,828,1378771200
1283,828,1378425600
635,828,1375056000
871,828,1375228800
170,828,1404864000
448,828,1378166400
907,828,1379548800
384,828,1391126400
790,828,1374796800
999,503,1381363200
298,503,1382572800
536,503,1385164800
582,503,1383868800
1144,503,1382486400
725,503,1381104000
289,503,1383955200
763,503,1381881600
810,503,1381968000
795,503,1381708800
926,503,1384041600
268,503,1381622400
1235,503,1381276800
120,503,1381536000
690,503,1384041600
932,503,1384646400
1267,503,1382227200
1147,503,1386201600
1049,503,1382140800
958,503,1382140800
322,503,1381276800
872,503,1381449600
402,503,1381363200
612,503,1381708800
340,503,1384214400
844,503,1381276800
800,503,1381104000
152,503,1389916800
897,503,1381622400
1163,503,1396569600
1273,503,1381536000
561,503,1384128000
792,503,1383004800
1137,503,1383436800
846,503,1381881600
48,503,1382832000
107,503,1381363200
160,503,1381449600
394,503,1381968000
573,503,1383004800
783,503,1393459200
1055,503,1385337600
639,503,1382486400
850,503,1381363200
1241,503,1382832000
1231,503,1381881600
893,503,1383436800
336,503,1381795200
174,503,1381708800
283,503,1382227200
406,503,1381536000
15,503,1381536000
1136,503,1386979200
315,503,1381449600
719,503,1383436800
936,503,1383696000
930,503,1381881600
344,503,1382054400
94,503,1383264000
1033,503,1382400000
906,503,1381449600
1200,503,1381363200
526,503,1389139200
557,503,1383955200
317,503,1382054400
302,503,1381536000
182,503,1384041600
644,503,1382140800
883,503,1391385600
583,503,1381622400
414,503,1381536000
740,503,1381536000
671,503,1400976000
349,503,1385683200
259,503,1386979200
982,503,1381190400
922,503,1391817600
599,503,1381276800
1165,503,1394582400
43,503,1392854400
51,503,1381536000
543,503,1383091200
688,503,1400716800
1205,503,1381622400
928,503,1383264000
481,503,1381968000
838,503,1381276800
206,503,1388188800
1224,503,1381363200
29,503,1396051200
968,503,1381104000
369,503,1381104000
572,503,1381363200
1146,503,1381190400
281,503,1381363200
1236,503,1381622400
62,503,1383609600
993,503,1386547200
1189,503,1381449600
296,503,1382140800
448,503,1381363200
417,503,1382313600
227,503,1381190400
403,503,1382745600
622,503,1384128000
378,503,1381449600
210,412,1366243200
45,412,1367107200
768,412,1384905600
26,412,1365465600
727,412,1367884800
132,412,1365897600
1221,412,1365552000
994,412,1365465600
234,412,1365465600
872,412,1365379200
1152,412,1365552000
402,412,1365465600
10,412,1365465600
373,412,1365552000
1157,412,1365465600
372,412,1364515200
107,412,1367798400
662,412,1365552000
1161,412,1365724800
509,412,1382227200
79,412,1365552000
636,412,1365465600
283,412,1368662400
971,412,1366329600
936,412,1365638400
344,412,1374105600
1200,412,1365465600
56,412,1365552000
285,412,1376352000
252,412,1366070400
1039,412,1372636800
333,412,1366761600
1174,412,1366416000
301,412,1375056000
391,412,1365811200
947,412,1365724800
1009,412,1366070400
197,412,1366070400
170,412,1365465600
809,412,1365552000
25,215,1383177600
122,215,1362700800
1265,215,1388275200
69,215,1378080000
31,215,1379376000
768,215,1384905600
1086,215,1370217600
282,215,1365984000
1202,215,1365033600
66,215,1364169600
859,215,1365984000
375,215,1355875200
915,215,1360886400
77,215,1364428800
1049,215,1366156800
80,215,1365292800
698,215,1395792000
1123,215,1359504000
145,215,1381708800
521,215,1379030400
1191,215,1403308800
474,215,1364428800
527,215,1398988800
91,215,1356480000
1157,215,1366416000
1131,215,1361318400
48,215,1378944000
949,215,1365033600
618,215,1383177600
1259,215,1363046400
667,215,1404864000
1055,215,1369008000
639,215,1357689600
306,215,1365120000
404,215,1358726400
891,215,1365120000
336,215,1366588800
885,215,1363219200
636,215,1368921600
60,215,1389225600
1279,215,1363910400
1171,215,1368316800
598,215,1355961600
358,215,1396224000
171,215,1365206400
1200,215,1366156800
761,215,1394323200
919,215,1387238400
624,215,1366329600
1039,215,1365033600
970,215,1365724800
740,215,1368403200
217,215,1365120000
293,215,1402531200
16,215,1357257600
726,215,1365552000
976,215,1359849600
1053,215,1384214400
606,215,1360886400
602,215,1365292800
73,215,1354579200
487,215,1398556800
935,215,1367971200
114,215,1365465600
515,215,1360454400
968,215,1369699200
1223,215,1359158400
716,215,1397606400
408,215,1385251200
944,215,1366243200
1180,215,1359590400
995,215,1377043200
947,215,1360195200
1009,215,1366675200
366,215,1366675200
977,215,1364428800
657,215,1366588800
191,215,1365465600
586,215,1376265600
1070,215,1365379200
218,215,1373587200
584,215,1375228800
236,215,1366502400
384,215,1363132800
25,821,1383350400
1265,821,1388275200
768,821,1376956800
282,821,1391385600
66,821,1377216000
953,821,1376956800
1049,821,1378425600
80,821,1377043200
798,821,1377129600
145,821,1381708800
1191,821,1404086400
474,821,1391040000
527,821,1383782400
1140,821,1376956800
561,821,1376870400
1157,821,1382054400
1131,821,1377129600
48,821,1381276800
949,821,1376870400
937,821,1393977600
1259,821,1377388800
1055,821,1378425600
639,821,1378684800
306,821,1390435200
509,821,1382227200
891,821,1377129600
336,821,1377129600
864,821,1377388800
636,821,1376956800
60,821,1389398400
595,821,1376870400
1171,821,1377388800
171,821,1379894400
761,821,1385856000
640,821,1377129600
870,821,1377043200
624,821,1389916800
1039,821,1376956800
970,821,1378080000
217,821,1376956800
393,821,1377043200
602,821,1377388800
487,821,1398556800
716,821,1397606400
408,821,1385510400
944,821,1377216000
1180,821,1378080000
1204,821,1379635200
366,821,1378080000
635,821,1377043200
657,821,1377388800
1189,821,1377388800
790,821,1377648000
232,821,1377302400
582,471,1387411200
25,471,1384819200
900,471,1385683200
679,471,1387152000
70,471,1385856000
768,471,1384905600
161,471,1385856000
282,471,1391385600
112,471,1385337600
66,471,1384905600
953,471,1384819200
77,471,1385164800
80,471,1384992000
436,471,1386547200
612,471,1386460800
798,471,1404518400
518,471,1388361600
145,471,1385856000
527,471,1395619200
1140,471,1384819200
988,471,1388707200
561,471,1385942400
1218,471,1387756800
1131,471,1385251200
151,471,1386979200
1068,471,1385337600
1096,471,1385596800
618,471,1384992000
937,471,1389052800
1055,471,1385337600
639,471,1385337600
891,471,1384905600
1214,471,1386460800
864,471,1384992000
789,471,1385337600
562,471,1403913600
60,471,1388707200
1279,471,1384992000
46,471,1384819200
595,471,1384905600
863,471,1386288000
1173,471,1384905600
938,471,1385510400
75,471,1384992000
496,471,1385856000
171,471,1385164800
761,471,1385769600
640,471,1384905600
870,471,1386892800
450,471,1400198400
1039,471,1384905600
970,471,1386115200
217,471,1384819200
393,471,1385164800
606,471,1386633600
543,471,1385942400
1205,471,1390348800
684,471,1386201600
602,471,1386201600
894,471,1385510400
581,471,1386201600
479,471,1393804800
829,471,1386115200
386,471,1388534400
888,471,1385337600
1139,471,1385078400
944,471,1384819200
1116,471,1387670400
635,471,1385251200
977,471,1386201600
1189,471,1386028800
321,471,1388793600
578,490,1369872000
725,490,1373068800
25,490,1369267200
900,490,1393545600
723,490,1371772800
763,490,1372809600
953,490,1389571200
120,490,1369612800
932,490,1390953600
1177,490,1388793600
994,490,1368662400
1122,490,1369699200
322,490,1368748800
305,490,1368489600
712,490,1368921600
749,490,1369094400
872,490,1368489600
1152,490,1368576000
959,490,1389571200
577,490,1368662400
800,490,1389398400
492,490,1370304000
180,490,1368576000
1184,490,1369094400
297,490,1369008000
160,490,1389139200
273,490,1370995200
394,490,1399420800
937,490,1370390400
504,490,1377475200
771,490,1369008000
605,490,1368921600
239,490,1368489600
636,490,1384473600
451,490,1368576000
1005,490,1389398400
930,490,1369008000
381,490,1368576000
94,490,1391385600
496,490,1370476800
1200,490,1369094400
221,490,1391212800
823,490,1387238400
1166,490,1378771200
28,490,1369440000
967,490,1386028800
1156,490,1389312000
443,490,1396742400
339,490,1370822400
970,490,1370736000
740,490,1371945600
16,490,1372723200
1138,490,1368662400
928,490,1373241600
1266,490,1390953600
1174,490,1383004800
488,490,1368921600
580,490,1392076800
29,490,1373846400
390,490,1368489600
1043,490,1368748800
1146,490,1369958400
1236,490,1368576000
176,490,1394323200
296,490,1368921600
191,490,1368576000
1070,490,1368489600
330,490,1368748800
448,490,1369526400
534,490,1368576000
578,545,1360713600
1144,545,1379203200
725,545,1367107200
25,545,1369180800
900,545,1393286400
723,545,1367884800
774,545,1389052800
953,545,1380240000
120,545,1363478400
932,545,1390694400
476,545,1404259200
1177,545,1388620800
994,545,1365724800
1122,545,1369699200
322,545,1368576000
305,545,1364428800
732,545,1385942400
749,545,1367971200
872,545,1364428800
986,545,1368057600
959,545,1382918400
577,545,1367366400
800,545,1389398400
492,545,1369526400
180,545,1367625600
389,545,1395705600
1184,545,1371513600
297,545,1369008000
160,545,1389052800
273,545,1370217600
394,545,1401840000
937,545,1366761600
771,545,1368921600
430,545,1384646400
336,545,1389916800
605,545,1367452800
239,545,1365984000
559,545,1361318400
636,545,1384473600
523,545,1370908800
141,545,1369094400
47,545,1360886400
451,545,1367971200
938,545,1384473600
1005,545,1389398400
94,545,1390867200
1097,545,1368921600
496,545,1370476800
919,545,1371513600
823,545,1391904000
1166,545,1378684800
302,545,1360368000
182,545,1368316800
450,545,1391299200
28,545,1359504000
883,545,1361577600
967,545,1386028800
1156,545,1389225600
443,545,1396137600
339,545,1370563200
38,545,1367539200
970,545,1370476800
740,545,1370217600
16,545,1366070400
599,545,1384473600
770,545,1374710400
1205,545,1367366400
1138,545,1366761600
928,545,1369872000
1266,545,1390953600
1174,545,1371859200
488,545,1368662400
580,545,1391990400
29,545,1375574400
390,545,1358899200
1146,545,1369958400
769,545,1391385600
801,545,1369612800
176,545,1394236800
191,545,1365984000
1070,545,1360886400
534,545,1367193600
321,545,1384387200
790,545,1375920000
985,617,1405123200
578,617,1390694400
1144,617,1389657600
725,617,1388966400
25,617,1389744000
1148,617,1389571200
900,617,1394150400
763,617,1391299200
26,617,1389312000
953,617,1389571200
1235,617,1389139200
932,617,1391212800
1177,617,1389830400
994,617,1389657600
322,617,1390089600
305,617,1389225600
1047,617,1393286400
732,617,1389916800
872,617,1389139200
1152,617,1389484800
612,617,1389571200
798,617,1389484800
959,617,1389916800
577,617,1389744000
1184,617,1389052800
160,617,1389312000
394,617,1390262400
937,617,1389571200
226,617,1389052800
430,617,1389657600
1134,617,1389052800
239,617,1389398400
759,617,1389571200
939,617,1394323200
1233,617,1391299200
141,617,1389052800
451,617,1389312000
15,617,1389916800
938,617,1389139200
1005,617,1389398400
930,617,1389139200
470,617,1390262400
94,617,1391385600
876,617,1400630400
823,617,1390003200
302,617,1389312000
450,617,1391299200
755,617,1389484800
1156,617,1389484800
443,617,1396742400
414,617,1394668800
740,617,1390176000
259,617,1390003200
16,617,1389398400
599,617,1389139200
1138,617,1389312000
928,617,1390435200
1266,617,1390953600
684,617,1389830400
264,617,1391299200
1174,617,1389225600
488,617,1389139200
580,617,1392163200
29,617,1392768000
390,617,1389571200
1043,617,1389225600
1146,617,1389052800
1236,617,1389398400
296,617,1389657600
191,617,1389225600
448,617,1389225600
321,617,1389312000
790,617,1389484800
578,61,1393372800
40,61,1375142400
229,61,1401235200
1056,61,1372464000
768,61,1383350400
397,61,1395446400
776,61,1371772800
1045,61,1375488000
1064,61,1378425600
1203,61,1396483200
1230,61,1398211200
873,61,1398729600
497,61,1404691200
322,61,1374105600
1047,61,1397865600
913,61,1384732800
313,61,1384905600
447,61,1377820800
962,61,1398816000
600,61,1375574400
10,61,1372118400
518,61,1389484800
844,61,1397952000
474,61,1374192000
839,61,1385424000
700,61,1396656000
1259,61,1381795200
1228,61,1372291200
1095,61,1374019200
1241,61,1396137600
676,61,1398729600
523,61,1389571200
238,61,1399507200
692,61,1377820800
938,61,1391212800
75,61,1376265600
332,61,1390089600
407,61,1376784000
1132,61,1373932800
221,61,1377043200
376,61,1397952000
450,61,1397433600
202,61,1376524800
441,61,1375056000
1039,61,1396656000
967,61,1397865600
245,61,1376611200
874,61,1397433600
265,61,1375660800
726,61,1382400000
1216,61,1388620800
341,61,1377561600
620,61,1382140800
1053,61,1389744000
992,61,1377475200
543,61,1400198400
741,61,1394064000
581,61,1378080000
1105,61,1400544000
517,61,1387843200
294,61,1396742400
1283,61,1383523200
659,61,1396742400
201,61,1374105600
1276,61,1398902400
584,61,1389916800
435,61,1391126400
384,61,1379721600
1144,320,1382572800
147,320,1373760000
241,320,1377388800
40,320,1382918400
774,320,1379376000
1232,320,1373760000
1060,320,1372464000
776,320,1372291200
1202,320,1372204800
1045,320,1373500800
66,320,1372636800
1203,320,1372377600
1154,320,1381708800
1235,320,1372550400
932,320,1373500800
1267,320,1384560000
447,320,1388275200
612,320,1374451200
159,320,1377043200
1191,320,1371945600
474,320,1376870400
833,320,1373241600
148,320,1375228800
1140,320,1381363200
561,320,1372032000
1218,320,1372464000
48,320,1372896000
553,320,1377043200
758,320,1373414400
334,320,1375142400
428,320,1376352000
184,320,1374537600
961,320,1383350400
283,320,1372291200
47,320,1372377600
595,320,1374105600
930,320,1375142400
94,320,1381708800
496,320,1375574400
1132,320,1374796800
870,320,1375920000
437,320,1376524800
182,320,1375488000
95,320,1374537600
443,320,1403654400
583,320,1375401600
970,320,1388361600
265,320,1376956800
620,320,1372118400
770,320,1373760000
1234,320,1385251200
1281,320,1385164800
665,320,1371945600
1213,320,1372464000
580,320,1375315200
581,320,1372896000
721,320,1381795200
18,320,1374278400
1105,320,1401753600
386,320,1385078400
888,320,1373068800
1139,320,1382745600
408,320,1376784000
572,320,1379289600
269,320,1376006400
1199,320,1374710400
1189,320,1373587200
540,320,1386288000
227,320,1374451200
790,320,1374796800
985,320,1396051200
536,989,1372723200
725,989,1357516800
210,989,1366588800
981,989,1357776000
723,989,1365984000
1232,989,1367107200
469,989,1363651200
774,989,1386806400
1103,989,1358208000
689,989,1383177600
568,989,1396051200
69,989,1365552000
31,989,1367366400
727,989,1357689600
66,989,1363219200
256,989,1357430400
819,989,1358380800
133,989,1359072000
440,989,1357084800
705,989,1390608000
915,989,1358553600
1267,989,1357862400
77,989,1366502400
89,989,1359417600
994,989,1357603200
316,989,1383523200
691,989,1373328000
234,989,1368316800
712,989,1358467200
986,989,1360454400
447,989,1379116800
240,989,1358899200
436,989,1358035200
1112,989,1379376000
402,989,1357516800
535,989,1366329600
959,989,1382918400
844,989,1399420800
577,989,1357516800
879,989,1357948800
897,989,1370217600
1163,989,1367712000
1179,989,1358553600
988,989,1374537600
505,989,1366675200
561,989,1384905600
178,989,1358640000
373,989,1362009600
846,989,1375228800
372,989,1361923200
48,989,1376956800
662,989,1356652800
160,989,1395705600
619,989,1356998400
667,989,1371600000
186,989,1358380800
850,989,1358640000
1095,989,1358208000
946,989,1374364800
1241,989,1375833600
79,989,1359590400
1018,989,1356998400
96,989,1358035200
239,989,1358121600
556,989,1366329600
523,989,1367366400
751,989,1389484800
406,989,1357689600
650,989,1357689600
47,989,1358294400
595,989,1357603200
1001,989,1386374400
966,989,1357689600
344,989,1374105600
923,989,1369958400
1200,989,1357516800
221,989,1379808000
1057,989,1366329600
500,989,1367193600
285,989,1373673600
338,989,1356998400
1166,989,1373673600
541,989,1361145600
739,989,1361404800
883,989,1359244800
603,989,1389398400
601,989,1358467200
740,989,1370131200
728,989,1390435200
982,989,1358035200
78,989,1359849600
51,989,1376352000
356,989,1358208000
1205,989,1367452800
928,989,1372291200
838,989,1356652800
1071,989,1357689600
146,989,1358899200
329,989,1357603200
67,989,1390953600
1174,989,1370476800
488,989,1357430400
135,989,1360108800
1069,989,1360368000
391,989,1373068800
769,989,1360108800
517,989,1358380800
995,989,1381968000
1116,989,1361836800
947,989,1360195200
62,989,1364947200
170,989,1358812800
817,989,1369180800
49,989,1358640000
296,989,1367107200
191,989,1360368000
708,989,1368144000
586,989,1359158400
1070,989,1357516800
522,989,1358467200
227,989,1373328000
167,989,1359158400
985,989,1382659200
663,103,1383350400
1144,103,1383004800
210,103,1383868800
723,103,1385337600
832,103,1396051200
994,103,1383004800
612,103,1383004800
666,103,1386806400
561,103,1384128000
591,103,1386374400
160,103,1395792000
667,103,1382918400
758,103,1383955200
850,103,1383350400
1095,103,1390262400
1241,103,1383004800
523,103,1390262400
595,103,1384041600
75,103,1387238400
719,103,1383436800
1057,103,1383609600
500,103,1383868800
182,103,1384041600
603,103,1390262400
259,103,1390694400
51,103,1383350400
992,103,1383264000
356,103,1383177600
1133,103,1390348800
333,103,1383177600
206,103,1393718400
1213,103,1383696000
829,103,1388534400
995,103,1383350400
1204,103,1384905600
307,103,1384819200
170,103,1384041600
1189,103,1392595200
296,103,1383955200
227,103,1383609600
435,103,1391126400
985,103,1396051200
582,1135,1372723200
663,1135,1364169600
723,1135,1363737600
45,1135,1363996800
70,1135,1364860800
1232,1135,1372377600
768,1135,1373241600
1103,1135,1372636800
895,1135,1366675200
469,1135,1372118400
1086,1135,1370217600
161,1135,1364688000
810,1135,1364688000
31,1135,1366502400
1060,1135,1365552000
615,1135,1364083200
69,1135,1364428800
66,1135,1363478400
926,1135,1385942400
1221,1135,1363824000
819,1135,1363564800
849,1135,1365552000
268,1135,1363305600
375,1135,1364428800
120,1135,1364774400
399,1135,1381190400
1267,1135,1364169600
1177,1135,1364256000
149,1135,1367107200
89,1135,1363824000
994,1135,1363564800
1122,1135,1371168000
691,1135,1370304000
911,1135,1364256000
234,1135,1365984000
447,1135,1376092800
436,1135,1382054400
1123,1135,1366588800
962,1135,1368921600
1066,1135,1365120000
722,1135,1368489600
140,1135,1363737600
478,1135,1364860800
959,1135,1383696000
844,1135,1381536000
1017,1135,1364688000
1191,1135,1394841600
474,1135,1374364800
879,1135,1364947200
102,1135,1371686400
180,1135,1365033600
152,1135,1365811200
1179,1135,1368403200
473,1135,1379462400
641,1135,1365465600
505,1135,1368576000
513,1135,1364083200
255,1135,1364688000
354,1135,1364256000
1131,1135,1363737600
48,1135,1365292800
1169,1135,1389916800
107,1135,1364342400
591,1135,1369180800
1096,1135,1369699200
825,1135,1364083200
1162,1135,1387670400
273,1135,1369872000
618,1135,1379376000
504,1135,1364169600
553,1135,1365292800
280,1135,1365033600
1145,1135,1364601600
573,1135,1364947200
1259,1135,1363478400
771,1135,1363737600
1228,1135,1363564800
667,1135,1368403200
702,1135,1365552000
430,1135,1368662400
156,1135,1364256000
186,1135,1363564800
850,1135,1364083200
495,1135,1365206400
334,1135,1372723200
346,1135,1381276800
1241,1135,1375833600
782,1135,1366934400
885,1135,1363564800
694,1135,1363824000
914,1135,1364169600
789,1135,1375056000
605,1135,1363392000
1018,1135,1364601600
791,1135,1377820800
173,1135,1365984000
253,1135,1364083200
96,1135,1363478400
239,1135,1363564800
1046,1135,1363824000
896,1135,1382054400
636,1135,1370217600
35,1135,1395446400
523,1135,1367280000
238,1135,1370131200
47,1135,1363996800
451,1135,1365465600
595,1135,1363392000
1136,1135,1369785600
196,1135,1375660800
352,1135,1378512000
805,1135,1365206400
432,1135,1364083200
558,1135,1363824000
930,1135,1365465600
381,1135,1363824000
94,1135,1367625600
1027,1135,1366761600
857,1135,1375833600
1132,1135,1373068800
326,1135,1367884800
90,1135,1393891200
526,1135,1363478400
37,1135,1368403200
342,1135,1370217600
557,1135,1374105600
699,1135,1363737600
500,1135,1363305600
338,1135,1363478400
956,1135,1363824000
624,1135,1364083200
252,1135,1363651200
199,1135,1363824000
634,1135,1374278400
883,1135,1364515200
477,1135,1371081600
752,1135,1363305600
501,1135,1365206400
443,1135,1380153600
1038,1135,1385164800
583,1135,1365033600
970,1135,1364169600
601,1135,1364947200
594,1135,1365552000
293,1135,1380844800
265,1135,1381276800
16,1135,1366070400
982,1135,1363478400
726,1135,1368403200
1216,1135,1369008000
976,1135,1365206400
1165,1135,1384300800
750,1135,1369958400
43,1135,1374278400
729,1135,1364688000
992,1135,1366243200
367,1135,1363478400
606,1135,1363564800
1133,1135,1363305600
1205,1135,1364688000
502,1135,1375574400
333,1135,1365379200
865,1135,1374364800
602,1135,1367193600
894,1135,1376006400
29,1135,1366329600
935,1135,1367971200
18,1135,1364601600
370,1135,1363305600
390,1135,1376179200
114,1135,1369526400
386,1135,1366329600
1139,1135,1364515200
516,1135,1390694400
572,1135,1364342400
683,1135,1366934400
1146,1135,1369958400
1180,1135,1364256000
769,1135,1365120000
129,1135,1366848000
269,1135,1369699200
281,1135,1364428800
1110,1135,1394928000
806,1135,1373673600
995,1135,1372204800
947,1135,1365724800
1009,1135,1364256000
801,1135,1369612800
532,1135,1372118400
366,1135,1366070400
1236,1135,1363910400
307,1135,1363478400
659,1135,1373932800
1059,1135,1363824000
817,1135,1372636800
49,1135,1370908800
993,1135,1365897600
657,1135,1366588800
1189,1135,1363910400
623,1135,1363564800
191,1135,1364947200
1276,1135,1364947200
1036,1135,1372550400
809,1135,1364083200
720,1135,1372896000
1020,1135,1364601600
522,1135,1380931200
275,1135,1388188800
236,1135,1387929600
824,1135,1372032000
534,1135,1363305600
417,1135,1364515200
843,1135,1363824000
567,1135,1371340800
2,1135,1368921600
731,1135,1387065600
403,1135,1363564800
378,1135,1377043200
45,208,1372032000
768,208,1388880000
615,208,1372291200
1232,208,1374883200
689,208,1395014400
687,208,1395619200
66,208,1371945600
926,208,1377216000
953,208,1387324800
849,208,1371859200
268,208,1372118400
375,208,1372032000
915,208,1374883200
1267,208,1371859200
89,208,1371686400
80,208,1371859200
612,208,1371772800
131,208,1371859200
1066,208,1377907200
159,208,1381017600
535,208,1372032000
145,208,1371945600
844,208,1389139200
474,208,1374710400
102,208,1371945600
833,208,1373760000
473,208,1396137600
641,208,1371945600
505,208,1389657600
513,208,1371859200
255,208,1372636800
107,208,1372464000
1096,208,1371772800
1162,208,1387670400
260,208,1372291200
1089,208,1372291200
504,208,1379635200
280,208,1372982400
1145,208,1371859200
71,208,1389225600
1259,208,1376438400
430,208,1372896000
334,208,1372809600
346,208,1381708800
1241,208,1375574400
782,208,1371945600
914,208,1372550400
174,208,1376524800
896,208,1385942400
283,208,1372291200
35,208,1395014400
523,208,1386720000
1279,208,1372204800
451,208,1371859200
595,208,1371945600
1173,208,1388620800
692,208,1376438400
1171,208,1399161600
94,208,1375142400
857,208,1375833600
1132,208,1373241600
90,208,1394064000
640,208,1371859200
823,208,1398902400
500,208,1374019200
376,208,1376956800
285,208,1391212800
956,208,1371945600
880,208,1371945600
1048,208,1377043200
501,208,1372291200
443,208,1380153600
1038,208,1385337600
970,208,1375488000
16,208,1373846400
367,208,1371772800
356,208,1371686400
606,208,1372118400
1133,208,1371945600
502,208,1378512000
1281,208,1385078400
602,208,1373760000
894,208,1376611200
737,208,1372118400
370,208,1371686400
516,208,1395446400
769,208,1380844800
281,208,1372636800
1110,208,1394928000
995,208,1372204800
1009,208,1391299200
307,208,1372377600
1059,208,1372204800
993,208,1387152000
657,208,1372377600
623,208,1372118400
1276,208,1372982400
1020,208,1379030400
522,208,1402272000
275,208,1388188800
735,208,1371772800
567,208,1378252800
227,208,1372809600
403,208,1372291200
999,875,1391817600
365,875,1392681600
1265,875,1388275200
679,875,1389139200
826,875,1402790400
689,875,1382227200
469,875,1388275200
1045,875,1379203200
926,875,1380153600
1154,875,1386806400
1066,875,1388102400
844,875,1384992000
643,875,1389312000
1125,875,1378512000
762,875,1377561600
866,875,1384819200
297,875,1379548800
648,875,1398470400
1068,875,1377820800
675,875,1380067200
1196,875,1378771200
346,875,1400025600
184,875,1384214400
283,875,1387497600
238,875,1385078400
938,875,1387238400
1001,875,1395964800
30,875,1392940800
332,875,1385856000
94,875,1395014400
876,875,1399593600
1220,875,1395446400
182,875,1384128000
1039,875,1391904000
644,875,1392249600
766,875,1381881600
583,875,1383782400
601,875,1392681600
341,875,1390953600
1264,875,1385769600
1058,875,1385510400
192,875,1397174400
4,875,1391472000
1209,875,1388102400
581,875,1392508800
390,875,1377820800
1139,875,1385769600
987,875,1391904000
1236,875,1399766400
62,875,1393804800
19,875,1392940800
578,463,1366848000
663,463,1370736000
1144,463,1394841600
45,463,1375228800
776,463,1372118400
1060,463,1381017600
31,463,1378944000
112,463,1370563200
795,463,1374710400
819,463,1385769600
475,463,1370131200
1230,463,1368403200
690,463,1371168000
87,463,1370131200
476,463,1380240000
322,463,1369008000
911,463,1370822400
732,463,1386460800
872,463,1367798400
612,463,1375056000
535,463,1377734400
959,463,1385769600
518,463,1396569600
1017,463,1368748800
1125,463,1371513600
577,463,1369612800
148,463,1369353600
389,463,1402185600
1273,463,1374624000
212,463,1367971200
1218,463,1367107200
591,463,1381190400
619,463,1370563200
1145,463,1370563200
901,463,1371427200
156,463,1374278400
186,463,1367020800
1098,463,1368144000
456,463,1387584000
1095,463,1370217600
946,463,1374364800
334,463,1373587200
694,463,1367971200
914,463,1376784000
96,463,1366848000
283,463,1370044800
1197,463,1370649600
523,463,1394064000
415,463,1396483200
47,463,1369180800
496,463,1384819200
906,463,1369008000
1200,463,1367798400
1057,463,1382659200
919,463,1371513600
56,463,1395273600
1087,463,1377648000
624,463,1368144000
182,463,1375142400
202,463,1369353600
883,463,1366675200
6,463,1371772800
38,463,1374883200
594,463,1367798400
124,463,1399248000
726,463,1374710400
1216,463,1370736000
729,463,1391817600
1133,463,1365897600
1210,463,1370390400
1138,463,1367971200
333,463,1367798400
928,463,1367452800
146,463,1372464000
20,463,1375574400
1174,463,1379635200
580,463,1369958400
479,463,1404864000
515,463,1376956800
1105,463,1367280000
769,463,1370822400
806,463,1369440000
294,463,1371427200
1236,463,1372118400
635,463,1366675200
307,463,1389916800
250,463,1380844800
424,463,1372809600
170,463,1372204800
817,463,1365724800
191,463,1369699200
540,463,1366070400
695,463,1394150400
167,463,1372032000
403,463,1374624000
985,463,1383696000
25,1187,1368230400
900,1187,1376265600
981,1187,1369872000
282,1187,1369094400
774,1187,1376524800
1045,1187,1379980800
819,1187,1368403200
953,1187,1376006400
1203,1187,1370304000
1192,1187,1379548800
476,1187,1372896000
994,1187,1367971200
911,1187,1380412800
749,1187,1369094400
150,1187,1397865600
340,1187,1381622400
478,1187,1376697600
505,1187,1370649600
1218,1187,1369094400
513,1187,1369267200
373,1187,1387411200
700,1187,1379635200
260,1187,1369008000
273,1187,1369872000
468,1187,1379894400
306,1187,1390348800
842,1187,1387670400
891,1187,1402444800
588,1187,1372809600
253,1187,1376697600
96,1187,1368316800
899,1187,1387065600
332,1187,1369526400
906,1187,1376784000
342,1187,1393200000
437,1187,1395273600
500,1187,1368230400
95,1187,1378252800
